current_x,current_y,current_z,goal_x,goal_y,goal_z,nearest_obstacle_distance,target_dx,target_dy,target_dz
4.193783793554825,1.6997168120599302,-1.005530239735863,4.6,1.6,-1.0,0.23486952169010866,0.9710823266804104,-0.23837855882635586,0.01322034420240958
0.4,0.4,-0.5,4.6,1.6,-1.0,1.151782106327635,0.9599003523359922,0.23487018486555572,-0.15305982440358967
0.5919800704671985,0.44697403697311117,-0.5306119648807179,4.6,1.6,-1.0,0.9583641952284037,0.9506852480974004,0.20812843080818752,-0.2299567684137731
0.9441477906020045,0.5240722302180796,-0.6157961528376863,4.6,1.6,-1.0,0.6132075931727314,0.9964239596297193,0.0835294790033837,0.012732588631330165
1.3282413887673354,0.5562705107122655,-0.6108880956456614,4.6,1.6,-1.0,0.29887850598307153,0.951366878415218,0.06161987724548232,-0.3018344801091076
1.5185147644503791,0.568594486161362,-0.6712549916674829,4.6,1.6,-1.0,0.18802522164182628,0.9188409403965785,0.2364470364515566,-0.3159495611714112
1.8868035115826653,0.6633669097543955,-0.7978935238933027,4.6,1.6,-1.0,0.10499011596133256,0.870581233539218,0.4331759347648,-0.23333864949891028
2.259081236391297,0.8486014923797369,-0.8976737376158397,4.6,1.6,-1.0,0.29921786660501415,0.8039211235881427,0.5588202482621818,0.20354546710986113
2.513636457307015,1.0255474732412033,-0.833222686603168,4.6,1.6,-1.0,0.2852611835707226,0.7885406515737545,0.5841948539572898,-0.192145812927213
2.8525551309838626,1.27663731201729,-0.9158079077200272,4.6,1.6,-1.0,0.2951895320061597,0.8152093295370327,0.5777501114401263,0.04047910283965456
3.0867897504070774,1.4426426220298152,-0.9041770211431717,4.6,1.6,-1.0,0.4476968134418132,0.907515939926878,0.3934217044352925,0.14708562559905286
3.412382311514831,1.5837918566678157,-0.8514066141079074,4.6,1.6,-1.0,0.16898358826881532,0.9365461855202556,0.20451482612633068,-0.2847014722160313
3.8280527200972836,1.6745623521878816,-0.9777666154722011,4.6,1.6,-1.0,0.015991739629647117,0.9652519671898935,-0.2184142985059343,0.14347067311545403
4.205822917681774,1.5890816533584615,-0.9216165672229419,4.6,1.6,-1.0,0.18770985264177198,0.9804346141271815,0.02715714701993142,-0.19496270614407912
